# Eelst 		 Emultipole 
     -0.00101070       0.00001620
     -0.00106493       0.00009753
     -0.00044193      -0.00001712
     -0.00033250      -0.00004160
     -0.00009703      -0.00000212
     -0.00011258       0.00004018
     -0.00061619      -0.00000607
     -0.00019577      -0.00002761
     -0.00167998      -0.00000748
     -0.00064366      -0.00005631
     -0.00018100      -0.00000840
     -0.00045529      -0.00005592
     -0.00104692      -0.00002996
     -0.01240877      -0.00000155
     -0.00100034       0.00005635
     -0.00547505      -0.00001874
     -0.00014909      -0.00002462
     -0.00012621      -0.00001273
     -0.00052278      -0.00002158
     -0.00286875      -0.00010388
     -0.00516719      -0.00012904
     -0.00035383      -0.00004841
     -0.00117747      -0.00000990
     -0.00054183      -0.00009365
     -0.00748172      -0.00029218
     -0.00057262       0.00002631
     -0.00024297      -0.00002379
     -0.00010685      -0.00002131
     -0.00009022      -0.00000164
     -0.00154381       0.00001119
     -0.00069807       0.00013263
     -0.00008822      -0.00000837
     -0.00018490      -0.00002462
     -0.00471543      -0.00031905
     -0.00016574      -0.00002740
     -0.00510627      -0.00026272
     -0.00036667       0.00002306
     -0.00490551      -0.00010269
     -0.00212898       0.00014036
     -0.00007222       0.00003189
     -0.00035476       0.00005824
     -0.00026283       0.00003995
     -0.00131353       0.00007864
     -0.00007467       0.00002127
